order_id,customer_id,product_id,store_id,quantity,unit_price,discount,sales_amount,order_status,order_date,extra_column
19927,538,170,1,2.0,1096.52,0.3,1535.13,completed,2024-11-02,REMOVE_ME
19928,446,125,18,1.0,342.11,0.27,249.74,cancelled,2023-04-22,REMOVE_ME
19929,1815,83,16,6.0,55.36,-0.05,348.77,Cancelled,2024-06-11,REMOVE_ME
19930,94,42,21,8.0,209.36,-0.09,1825.62,Completed,2024-11-03,REMOVE_ME
19931,478,97,14,2.0,784.7,-0.09,1710.65,cancelled,2024-08-26,REMOVE_ME
19932,4,235,9,2.0,838.07,0.26,1240.34,Pending,2023-07-01,REMOVE_ME
19933,1857,273,6,1.0,127.92,0.26,94.66,Cancelled,2023-01-18,REMOVE_ME
19934,1665,171,6,4.0,826.9,0.09,3009.92,Completed,2023-06-27,REMOVE_ME
19935,1007,213,20,2.0,1142.87,0.1,2057.17,Cancelled,2024-08-08,REMOVE_ME
19936,1800,28,8,2.0,159.13,0.03,308.71,Completed,2023-08-12,REMOVE_ME
19937,1578,32,17,6.0,456.65,-0.01,2767.3,cancelled,2024-10-05,REMOVE_ME
19938,1631,237,19,9.0,903.51,-0.06,8619.49,completed,2023-07-03,REMOVE_ME
19939,378,197,18,6.0,896.29,0.17,4463.52,Cancelled,2023-01-21,REMOVE_ME
19940,665,286,7,1.0,1027.32,0.17,852.68,Cancelled,2023-07-05,REMOVE_ME
19941,1737,267,1,1.0,316.49,-0.01,319.65,Cancelled,2023-05-23,REMOVE_ME
19942,738,41,4,1.0,1122.68,-0.03,1156.36,Completed,2023-12-14,REMOVE_ME
19943,1981,124,9,5.0,707.97,0.08,3256.66,Completed,2024-02-25,REMOVE_ME
19944,383,273,17,6.0,495.87,-0.08,3213.24,cancelled,2023-07-26,REMOVE_ME
19945,1694,249,9,7.0,1171.04,-0.02,8361.23,cancelled,2023-05-19,REMOVE_ME
19946,1093,109,4,4.0,243.39,0.22,759.38,cancelled,2023-11-08,REMOVE_ME
19947,1904,87,15,4.0,394.8,0.21,1247.57,Cancelled,2024-10-17,REMOVE_ME
19948,284,97,9,2.0,153.64,0.1,276.55,Completed,2024-06-30,REMOVE_ME
19949,1102,215,25,3.0,481.6,0.21,1141.39,Pending,2023-11-26,REMOVE_ME
19950,302,55,9,3.0,165.67,0.27,362.82,completed,2023-12-06,REMOVE_ME
19951,390,149,19,8.0,225.6,-0.02,1840.9,Completed,2023-04-25,REMOVE_ME
19952,1817,185,7,1.0,85.42,0.01,84.57,Completed,2023-03-03,REMOVE_ME
19953,1197,296,5,9.0,521.55,0.16,3942.92,completed,2023-11-06,REMOVE_ME
19954,1981,64,1,3.0,598.35,0.02,1759.15,Cancelled,2024-04-26,REMOVE_ME
19955,780,182,25,3.0,416.28,0.2,999.07,completed,2023-05-15,REMOVE_ME
19956,1583,178,1,10.0,172.87,0.01,1711.41,Pending,2023-03-07,REMOVE_ME
19957,10,22,6,10.0,381.81,0.14,3283.57,Pending,2023-08-27,REMOVE_ME
19958,1938,150,10,7.0,522.28,0.03,3546.28,cancelled,2023-09-05,REMOVE_ME
19959,684,190,9,3.0,662.89,0.18,1630.71,Pending,2024-03-09,REMOVE_ME
19960,298,155,23,10.0,1137.65,0.2,9101.2,Pending,2024-03-01,REMOVE_ME
19961,291,138,8,9.0,142.86,0.2,1028.59,Cancelled,2023-03-05,REMOVE_ME
19962,665,248,1,7.0,1195.47,0.15,7113.05,completed,2024-09-29,REMOVE_ME
19963,1859,169,6,1.0,265.48,0.14,228.31,completed,2023-02-21,REMOVE_ME
19964,977,99,24,6.0,817.63,0.23,3777.45,completed,2024-04-11,REMOVE_ME
19965,40,232,12,6.0,982.32,-0.02,6011.8,Cancelled,2024-08-21,REMOVE_ME
19966,1386,277,6,1.0,995.78,0.13,866.33,Completed,2023-08-07,REMOVE_ME
19967,78,248,16,5.0,71.18,0.16,298.96,Cancelled,2024-06-16,REMOVE_ME
19968,1128,254,5,4.0,870.31,0.19,2819.8,Pending,2024-11-12,REMOVE_ME
19969,1094,73,6,4.0,1070.12,0.1,3852.43,Pending,2024-08-12,REMOVE_ME
19970,1481,97,2,7.0,274.2,0.11,1708.27,Completed,2023-03-14,REMOVE_ME
19971,1647,79,5,7.0,21.45,0.07,139.64,Completed,2023-12-01,REMOVE_ME
19972,1651,13,7,8.0,184.45,0.06,1387.06,completed,2024-07-28,REMOVE_ME
19973,140,60,15,3.0,276.73,-0.07,888.3,Pending,2024-09-01,REMOVE_ME
19974,1996,120,4,6.0,293.36,0.17,1460.93,Cancelled,2024-11-25,REMOVE_ME
19975,1330,204,9,3.0,428.24,0.23,989.23,Pending,2024-06-10,REMOVE_ME
19976,319,22,1,2.0,945.96,0.08,1740.57,Cancelled,2024-10-05,REMOVE_ME
19977,1866,87,15,2.0,402.9,0.28,580.18,Completed,2023-05-03,REMOVE_ME
19978,758,239,18,6.0,746.28,0.12,3940.36,Completed,2023-01-04,REMOVE_ME
19979,1204,54,1,8.0,142.61,0.04,1095.24,completed,2023-04-10,REMOVE_ME
19980,1755,245,9,4.0,745.67,0.15,2535.28,cancelled,2023-07-05,REMOVE_ME
19981,752,45,12,7.0,1117.4,-0.01,7900.02,Cancelled,2023-11-03,REMOVE_ME
19982,433,207,14,9.0,1138.39,0.23,7889.04,Cancelled,2024-06-27,REMOVE_ME
19983,1417,170,25,9.0,516.21,0.15,3949.01,completed,2023-04-30,REMOVE_ME
19984,1068,246,14,8.0,377.87,0.25,2267.22,Completed,2023-12-04,REMOVE_ME
19985,316,59,16,3.0,49.0,0.28,105.84,Completed,2023-07-08,REMOVE_ME
19986,660,108,19,3.0,528.68,0.01,1570.18,completed,2023-12-07,REMOVE_ME
19987,1556,51,15,1.0,1109.53,0.28,798.86,Cancelled,2024-03-23,REMOVE_ME
19988,700,145,1,3.0,677.51,0.29,1443.1,Pending,2023-01-02,REMOVE_ME
19989,704,59,12,7.0,592.84,-0.05,4357.37,Completed,2024-10-15,REMOVE_ME
19990,1573,242,14,10.0,1016.29,0.15,8638.47,completed,2023-08-25,REMOVE_ME
19991,25,157,22,3.0,114.42,0.16,288.34,Cancelled,2023-04-19,REMOVE_ME
19992,724,205,15,3.0,615.83,-0.03,1902.91,completed,2023-01-02,REMOVE_ME
19993,891,245,23,9.0,366.33,0.21,2604.61,completed,2023-03-09,REMOVE_ME
19994,33,206,20,9.0,103.27,0.25,697.07,Cancelled,2023-03-03,REMOVE_ME
19995,1944,296,22,9.0,1124.66,-0.09,11032.91,Completed,2024-05-27,REMOVE_ME
19996,914,247,8,2.0,933.57,0.19,1512.38,Pending,2023-07-08,REMOVE_ME
19997,1915,204,24,10.0,54.85,0.17,455.25,completed,2024-08-20,REMOVE_ME
19998,1223,36,12,10.0,259.91,-0.1,2859.01,Completed,2024-01-12,REMOVE_ME
19999,1922,259,19,2.0,1101.1,0.23,1695.69,Completed,2023-06-30,REMOVE_ME
20000,470,14,12,4.0,919.88,-0.09,4010.68,Cancelled,2024-12-29,REMOVE_ME
20001,1033,138,23,1.0,662.03,0.28,476.66,Pending,2024-09-20,REMOVE_ME
20002,1456,161,1,4.0,41.67,0.09,151.68,Cancelled,2023-07-11,REMOVE_ME
20003,744,101,1,1.0,775.6,0.09,705.8,cancelled,2024-06-29,REMOVE_ME
20004,1299,135,5,1.0,1036.98,0.17,860.69,Cancelled,2023-04-13,REMOVE_ME
20005,1918,98,2,6.0,300.3,-0.0,1801.8,cancelled,2024-05-27,REMOVE_ME
20006,1029,110,18,5.0,594.35,0.18,2436.84,Completed,2023-04-23,REMOVE_ME
20007,1527,268,9,9.0,661.47,0.23,4583.99,cancelled,2023-08-03,REMOVE_ME
20008,1084,202,25,2.0,1166.53,0.16,1959.77,Cancelled,2023-02-20,REMOVE_ME
20009,1823,280,8,4.0,170.67,0.25,512.01,Cancelled,2023-10-08,REMOVE_ME
20010,1859,92,22,10.0,1030.29,0.14,8860.49,Cancelled,2023-12-25,REMOVE_ME
20011,1359,82,25,6.0,267.2,-0.05,1683.36,completed,2023-12-13,REMOVE_ME
20012,1920,25,6,9.0,1049.24,0.15,8026.69,completed,2023-03-31,REMOVE_ME
20013,1892,247,24,9.0,169.11,-0.08,1643.75,Cancelled,2024-07-09,REMOVE_ME
20014,1270,18,4,2.0,506.36,0.16,850.68,Cancelled,2023-07-24,REMOVE_ME
20015,1826,258,21,8.0,646.5,0.0,5172.0,Pending,2024-12-23,REMOVE_ME
20016,137,26,12,9.0,229.48,0.1,1858.79,Completed,2024-04-04,REMOVE_ME
20017,1793,87,23,10.0,1138.22,0.24,8650.47,Completed,2023-12-29,REMOVE_ME
20018,580,94,16,7.0,883.21,0.26,4575.03,Cancelled,2024-06-29,REMOVE_ME
20019,271,297,24,9.0,1168.91,-0.01,10625.39,Completed,2024-11-23,REMOVE_ME
20020,415,16,17,3.0,610.22,0.24,1391.3,cancelled,2023-02-28,REMOVE_ME
20021,1241,108,20,1.0,315.55,-0.04,328.17,completed,2024-06-28,REMOVE_ME
20022,554,41,23,9.0,1191.24,0.03,10399.53,Completed,2024-12-18,REMOVE_ME
20023,281,225,7,9.0,1158.21,0.16,8756.07,Pending,2023-04-10,REMOVE_ME
20024,1449,5,13,6.0,540.91,-0.09,3537.55,Completed,2024-08-28,REMOVE_ME
20025,44,70,13,1.0,644.96,0.04,619.16,Completed,2023-08-21,REMOVE_ME
20026,1440,135,16,3.0,348.26,0.22,814.93,Completed,2024-01-09,REMOVE_ME
20027,571,250,14,3.0,879.31,-0.06,2796.21,cancelled,2024-07-11,REMOVE_ME
20028,1031,66,4,4.0,300.76,0.29,854.16,Completed,2024-05-25,REMOVE_ME
20029,1255,21,7,6.0,595.77,0.22,2788.2,Cancelled,2023-02-22,REMOVE_ME
20030,438,78,10,5.0,848.35,0.06,3987.24,Completed,2023-07-16,REMOVE_ME
20031,901,121,24,8.0,604.41,0.02,4738.57,cancelled,2024-01-25,REMOVE_ME
20032,1892,269,22,8.0,681.37,-0.07,5832.53,Completed,2024-09-02,REMOVE_ME
20033,1373,62,12,2.0,973.72,0.13,1694.27,Pending,2023-08-16,REMOVE_ME
20034,1675,138,10,6.0,298.88,0.14,1542.22,Pending,2024-11-07,REMOVE_ME
20035,1697,276,1,5.0,371.67,0.07,1728.27,Pending,2024-04-27,REMOVE_ME
20036,495,148,8,2.0,591.11,-0.08,1276.8,cancelled,2023-02-18,REMOVE_ME
20037,723,125,18,4.0,544.98,0.25,1634.94,completed,2024-08-10,REMOVE_ME
20038,343,67,21,8.0,887.13,0.1,6387.34,cancelled,2023-05-04,REMOVE_ME
20039,1454,168,20,9.0,739.39,-0.06,7053.78,Pending,2023-08-20,REMOVE_ME
20040,1536,113,14,8.0,832.68,0.06,6261.75,Pending,2024-06-26,REMOVE_ME
20041,397,178,19,1.0,1036.06,0.09,942.81,cancelled,2023-01-14,REMOVE_ME
20042,1641,49,15,6.0,1133.28,0.2,5439.74,Completed,2024-10-30,REMOVE_ME
20043,1116,132,6,4.0,644.2,0.07,2396.42,Pending,2024-06-04,REMOVE_ME
20044,1424,184,19,4.0,1121.75,0.11,3993.43,Cancelled,2024-07-31,REMOVE_ME
20045,1332,106,16,,270.52,-0.02,1655.58,Completed,2023-10-24,REMOVE_ME
20046,1443,164,10,8.0,968.89,0.22,6045.87,cancelled,2024-11-14,REMOVE_ME
20047,1074,37,13,7.0,197.12,-0.02,1407.44,cancelled,2024-05-02,REMOVE_ME
20048,1034,168,21,5.0,486.01,0.01,2405.75,completed,2024-03-22,REMOVE_ME
20049,1701,25,17,8.0,699.06,0.1,5033.23,cancelled,2023-04-27,REMOVE_ME
20050,128,117,11,2.0,890.14,0.02,1744.67,Pending,2023-11-19,REMOVE_ME
20051,777,98,7,5.0,102.69,0.29,364.55,completed,2024-09-09,REMOVE_ME
20052,1976,158,15,6.0,774.21,0.1,4180.73,completed,2023-03-09,REMOVE_ME
20053,1880,236,21,5.0,967.73,0.17,4016.08,Completed,2024-03-26,REMOVE_ME
20054,1101,43,24,7.0,28.12,0.2,157.47,Cancelled,2023-04-13,REMOVE_ME
20055,541,272,7,7.0,622.29,-0.07,4660.95,Completed,2024-01-24,REMOVE_ME
20056,980,120,1,7.0,360.9,0.29,1793.67,Pending,2023-05-12,REMOVE_ME
20057,315,3,15,3.0,258.19,-0.01,782.32,completed,2024-01-31,REMOVE_ME
20058,241,69,7,3.0,280.56,0.26,622.84,cancelled,2024-10-22,REMOVE_ME
20059,1186,91,11,5.0,698.85,0.05,3319.54,Completed,2023-03-13,REMOVE_ME
20060,62,179,18,7.0,276.36,0.12,1702.38,Pending,2024-07-29,REMOVE_ME
20061,29,112,24,6.0,93.75,0.27,410.62,completed,2024-03-26,REMOVE_ME
20062,1712,116,8,9.0,964.9,0.08,7989.37,cancelled,2023-10-18,REMOVE_ME
20063,667,135,9,2.0,964.98,-0.02,1968.56,Pending,2023-03-08,REMOVE_ME
20064,250,42,12,8.0,234.01,-0.08,2021.85,Pending,2024-01-27,REMOVE_ME
20065,695,195,16,2.0,696.49,0.29,989.02,cancelled,2023-06-21,REMOVE_ME
20066,1650,261,13,8.0,805.43,0.13,5605.79,Completed,2024-10-11,REMOVE_ME
20067,1376,105,1,7.0,617.98,0.26,3201.14,Completed,2024-05-19,REMOVE_ME
20068,288,78,24,4.0,663.78,0.23,2044.44,completed,2024-05-25,REMOVE_ME
20069,365,275,1,5.0,988.95,0.24,3758.01,Pending,2024-06-12,REMOVE_ME
20070,91,59,23,3.0,362.85,-0.1,1197.41,Pending,2024-03-19,REMOVE_ME
20071,685,226,11,8.0,454.48,-0.01,3672.2,Completed,2023-12-13,REMOVE_ME
20072,143,187,19,3.0,830.96,0.25,1869.66,Pending,2023-10-08,REMOVE_ME
20073,1645,36,14,6.0,348.49,-0.1,2300.03,Completed,2024-01-28,REMOVE_ME
20074,1040,268,13,3.0,972.25,0.12,2566.74,Pending,2023-12-14,REMOVE_ME
20075,919,104,23,7.0,883.31,0.23,4761.04,Pending,2024-11-20,REMOVE_ME
20076,1618,84,2,4.0,106.32,0.29,301.95,Completed,2024-05-03,REMOVE_ME
20077,1546,260,24,4.0,707.52,0.09,2575.37,Completed,2023-12-14,REMOVE_ME
20078,1976,217,15,1.0,907.59,0.24,689.77,cancelled,2023-12-21,REMOVE_ME
20079,1694,133,2,8.0,1042.76,0.11,7424.45,cancelled,2023-06-26,REMOVE_ME
20080,584,106,7,7.0,457.3,0.26,2368.81,Completed,2024-03-30,REMOVE_ME
20081,1463,115,24,3.0,468.64,0.05,1335.62,Completed,2024-04-09,REMOVE_ME
20082,347,57,2,10.0,324.79,-0.09,3540.21,completed,2023-04-22,REMOVE_ME
20083,1041,155,15,8.0,1174.99,0.18,7707.93,cancelled,2023-02-25,REMOVE_ME
20084,1260,266,16,1.0,798.14,0.12,702.36,Cancelled,2024-03-28,REMOVE_ME
20085,1583,64,16,4.0,905.39,0.18,2969.68,Cancelled,2024-10-25,REMOVE_ME
20086,1221,196,14,9.0,875.59,-0.06,8353.13,Cancelled,2023-04-15,REMOVE_ME
20087,237,278,16,7.0,703.1,0.23,3789.71,Pending,2024-09-15,REMOVE_ME
20088,426,189,22,5.0,709.83,0.02,3478.17,completed,2023-09-11,REMOVE_ME
20089,840,113,17,2.0,1126.5,0.06,2117.82,Completed,2024-10-17,REMOVE_ME
20090,589,122,9,1.0,625.91,0.26,463.17,cancelled,2024-10-02,REMOVE_ME
20091,694,278,3,10.0,1031.44,0.16,8664.1,Pending,2024-11-09,REMOVE_ME
20092,1363,2,21,3.0,107.29,0.06,302.56,cancelled,2024-10-09,REMOVE_ME
20093,109,27,11,3.0,495.98,0.12,1309.39,Cancelled,2023-10-15,REMOVE_ME
20094,1411,92,17,1.0,169.69,-0.0,169.69,cancelled,2023-03-12,REMOVE_ME
20095,1448,206,15,10.0,158.84,0.0,1588.4,Cancelled,2024-10-06,REMOVE_ME
20096,792,172,11,5.0,1165.44,0.09,5302.75,completed,2024-07-04,REMOVE_ME
20097,272,185,24,4.0,1074.3,-0.04,4469.09,Pending,2024-06-10,REMOVE_ME
20098,1642,203,21,5.0,825.18,0.15,3507.01,cancelled,2024-01-09,REMOVE_ME
20099,481,216,23,3.0,894.03,-0.02,2735.73,completed,2024-11-07,REMOVE_ME
20100,1812,38,12,9.0,896.23,0.01,7985.41,cancelled,2024-10-25,REMOVE_ME
20101,430,288,18,4.0,94.0,0.22,293.28,Completed,2024-09-23,REMOVE_ME
20102,980,212,3,9.0,751.64,-0.07,7238.29,Completed,2023-11-26,REMOVE_ME
20103,708,260,7,10.0,632.08,0.25,4740.6,Completed,2024-06-01,REMOVE_ME
20104,889,97,7,7.0,732.04,0.13,4458.12,Pending,2023-01-17,REMOVE_ME
20105,519,204,21,5.0,688.4,0.03,3338.74,completed,2024-03-16,REMOVE_ME
20106,35,76,11,2.0,955.96,0.17,1586.89,cancelled,2023-07-07,REMOVE_ME
20107,154,87,18,6.0,592.79,0.18,2916.53,Cancelled,2023-07-28,REMOVE_ME
20108,899,44,19,3.0,820.74,0.2,1969.78,cancelled,2023-02-04,REMOVE_ME
20109,309,127,12,9.0,411.68,0.02,3631.02,cancelled,2024-03-05,REMOVE_ME
20110,1973,88,10,6.0,766.01,0.07,4274.34,cancelled,2023-02-13,REMOVE_ME
20111,1700,215,11,7.0,867.48,-0.02,6193.81,cancelled,2023-01-19,REMOVE_ME
20112,1427,6,6,10.0,249.44,0.18,2045.41,cancelled,2023-04-18,REMOVE_ME
20113,284,98,8,10.0,49.5,0.26,366.3,cancelled,2024-11-09,REMOVE_ME
20114,1685,115,18,4.0,858.38,0.11,3055.83,Cancelled,2024-09-01,REMOVE_ME
20115,1802,142,20,7.0,831.8,-0.06,6171.96,Pending,2023-01-01,REMOVE_ME
20116,415,68,9,7.0,454.66,0.04,3055.32,Cancelled,2023-12-24,REMOVE_ME
20117,494,277,15,4.0,1054.12,0.15,3584.01,completed,2023-01-05,REMOVE_ME
20118,1561,138,2,10.0,74.2,-0.02,756.84,Completed,2023-09-27,REMOVE_ME
20119,1371,114,11,5.0,280.67,0.07,1305.12,Cancelled,2023-10-06,REMOVE_ME
20120,370,136,18,2.0,1057.93,0.05,2010.07,Cancelled,2024-07-11,REMOVE_ME
20121,770,296,3,5.0,1169.81,0.27,4269.81,completed,2024-05-30,REMOVE_ME
20122,490,266,9,1.0,316.64,0.04,303.97,Cancelled,2024-05-18,REMOVE_ME
20123,1801,228,10,9.0,678.44,0.26,4518.41,Pending,2024-02-14,REMOVE_ME
20124,1490,165,2,7.0,351.35,0.29,1746.21,Completed,2024-09-13,REMOVE_ME
20125,1150,121,25,8.0,790.48,-0.04,6576.79,Pending,2024-06-19,REMOVE_ME
20126,692,103,14,5.0,1032.75,0.06,4853.92,Completed,2024-04-20,REMOVE_ME
20127,1682,65,10,4.0,288.0,0.22,898.56,cancelled,2024-11-05,REMOVE_ME
20128,716,80,4,5.0,364.14,0.04,1747.87,Pending,2024-06-29,REMOVE_ME
20129,1382,43,24,1.0,418.2,-0.09,455.84,Cancelled,2024-04-15,REMOVE_ME
20130,936,136,15,6.0,697.48,-0.03,4310.43,Pending,2023-08-12,REMOVE_ME
20131,1839,174,23,5.0,776.62,0.12,3417.13,completed,2023-05-06,REMOVE_ME
20132,125,275,25,6.0,778.49,-0.09,5091.32,cancelled,2024-07-08,REMOVE_ME
20133,1799,129,20,6.0,133.08,0.17,662.74,completed,2024-05-25,REMOVE_ME
20134,720,54,18,7.0,870.07,-0.09,6638.63,cancelled,2024-08-26,REMOVE_ME
20135,1795,239,23,2.0,67.59,0.05,128.42,completed,2024-06-12,REMOVE_ME
20136,1887,67,6,6.0,515.93,0.13,2693.15,Pending,2024-06-09,REMOVE_ME
20137,680,274,13,8.0,1156.47,0.07,8604.14,Completed,2023-04-15,REMOVE_ME
20138,1440,178,22,5.0,689.36,0.2,2757.44,Completed,2023-06-12,REMOVE_ME
20139,1922,17,16,9.0,190.95,0.14,1477.95,Completed,2023-07-04,REMOVE_ME
20140,207,24,16,2.0,124.93,0.22,194.89,completed,2024-01-02,REMOVE_ME
20141,1252,228,14,3.0,260.45,0.25,586.01,cancelled,2023-09-15,REMOVE_ME
20142,1080,295,3,5.0,1055.27,0.22,4115.55,cancelled,2024-03-29,REMOVE_ME
20143,1668,177,22,9.0,1060.58,0.09,8686.15,Pending,2023-12-20,REMOVE_ME
20144,94,194,15,2.0,451.36,0.04,866.61,Cancelled,2023-01-09,REMOVE_ME
20145,287,123,20,7.0,811.7,0.28,4090.97,Completed,2024-05-16,REMOVE_ME
20146,6,242,16,4.0,573.11,0.25,1719.33,Cancelled,2023-09-24,REMOVE_ME
20147,624,28,21,7.0,590.39,0.08,3802.11,Cancelled,2023-07-02,REMOVE_ME
20148,1753,262,1,5.0,383.31,0.12,1686.56,completed,2024-04-23,REMOVE_ME
20149,1407,262,15,1.0,665.46,0.06,625.53,Completed,2024-06-30,REMOVE_ME
20150,1990,138,7,4.0,698.73,-0.06,2962.62,completed,2023-02-07,REMOVE_ME
20151,170,20,6,4.0,160.69,0.1,578.48,completed,2024-07-07,REMOVE_ME
20152,1176,280,7,4.0,669.51,0.15,2276.33,cancelled,2023-11-22,REMOVE_ME
20153,454,276,12,3.0,293.42,0.02,862.65,Cancelled,2024-12-22,REMOVE_ME
20154,1107,270,13,3.0,900.58,0.14,2323.5,completed,2023-10-01,REMOVE_ME
20155,1406,25,5,7.0,125.12,0.04,840.81,completed,2023-11-13,REMOVE_ME
20156,1018,226,10,6.0,593.93,0.01,3527.94,completed,2023-09-22,REMOVE_ME
20157,957,39,16,6.0,57.56,0.06,324.64,Completed,2024-09-10,REMOVE_ME
20158,1970,115,4,2.0,228.68,0.08,420.77,cancelled,2024-04-05,REMOVE_ME
20159,1776,10,23,2.0,1161.17,-0.07,2484.9,Pending,2023-10-03,REMOVE_ME
20160,348,78,19,9.0,260.38,0.19,1898.17,Cancelled,2024-05-06,REMOVE_ME
20161,1412,265,19,9.0,640.06,0.3,4032.38,cancelled,2023-01-16,REMOVE_ME
20162,473,267,19,10.0,466.69,0.2,3733.52,cancelled,2024-08-01,REMOVE_ME
20163,1345,124,17,10.0,457.52,0.19,3705.91,completed,2023-12-24,REMOVE_ME
20164,1560,101,9,4.0,1156.17,0.25,3468.51,Completed,2024-03-25,REMOVE_ME
20165,154,11,19,7.0,873.7,0.3,4281.13,cancelled,2023-10-02,REMOVE_ME
20166,1064,228,25,4.0,748.31,0.21,2364.66,completed,2024-12-03,REMOVE_ME
20167,502,131,23,1.0,985.91,0.2,788.73,completed,2023-12-24,REMOVE_ME
20168,56,96,2,4.0,1165.44,0.17,3869.26,Pending,2024-03-17,REMOVE_ME
20169,1561,153,24,9.0,490.71,-0.05,4637.21,Pending,2024-12-07,REMOVE_ME
20170,1627,215,6,6.0,63.22,-0.07,405.87,Cancelled,2023-12-31,REMOVE_ME
20171,10,271,3,10.0,574.71,0.28,4137.91,Pending,2023-01-25,REMOVE_ME
20172,522,42,18,4.0,946.19,-0.01,3822.61,Cancelled,2023-02-01,REMOVE_ME
20173,845,117,22,8.0,858.04,0.25,5148.24,Cancelled,2024-11-26,REMOVE_ME
20174,466,185,8,8.0,1058.31,0.01,8381.82,completed,2023-05-16,REMOVE_ME
20175,286,111,22,3.0,426.13,0.17,1061.06,Completed,2023-08-17,REMOVE_ME
20176,1922,107,15,6.0,108.12,0.21,512.49,Pending,2024-01-16,REMOVE_ME
20177,1890,32,1,3.0,977.64,-0.07,3138.22,completed,2024-08-03,REMOVE_ME
20178,1593,145,24,5.0,820.38,0.29,2912.35,Pending,2023-12-15,REMOVE_ME
20179,1817,241,5,8.0,459.53,0.26,2720.42,completed,2023-06-12,REMOVE_ME
20180,952,50,6,10.0,755.31,0.1,6797.79,cancelled,2023-12-24,REMOVE_ME
20181,25,230,6,6.0,973.43,-0.08,6307.83,completed,2023-12-03,REMOVE_ME
20182,1022,186,4,4.0,972.45,0.22,3034.04,Cancelled,2023-09-05,REMOVE_ME
20183,1117,106,25,7.0,771.81,0.24,4106.03,cancelled,2023-10-11,REMOVE_ME
20184,579,145,19,7.0,724.79,0.19,4109.56,cancelled,2023-10-09,REMOVE_ME
20185,1587,231,25,10.0,1094.35,-0.07,11709.55,Completed,2023-01-12,REMOVE_ME
20186,668,121,21,5.0,223.3,0.23,859.71,completed,2023-07-30,REMOVE_ME
20187,476,178,15,5.0,248.36,0.06,1167.29,Completed,2024-03-13,REMOVE_ME
20188,1424,15,25,1.0,505.86,0.15,429.98,cancelled,2024-05-28,REMOVE_ME
20189,1355,154,22,6.0,163.51,0.16,824.09,Cancelled,2023-07-16,REMOVE_ME
20190,184,204,13,6.0,63.69,0.05,363.03,Completed,2024-03-28,REMOVE_ME
20191,1884,30,12,8.0,645.82,0.23,3978.25,Completed,2023-06-18,REMOVE_ME
20192,1174,234,19,5.0,332.83,0.14,1431.17,Pending,2024-07-08,REMOVE_ME
20193,292,37,10,3.0,417.67,-0.02,1278.07,Cancelled,2024-01-28,REMOVE_ME
20194,1950,108,9,9.0,821.6,-0.0,7394.4,Cancelled,2024-10-23,REMOVE_ME
20195,851,152,17,9.0,1087.27,0.04,9394.01,Completed,2024-01-06,REMOVE_ME
20196,1751,184,23,10.0,499.47,-0.02,5094.59,Completed,2023-07-14,REMOVE_ME
20197,1446,51,24,2.0,827.73,0.18,1357.48,Completed,2024-08-22,REMOVE_ME
20198,654,53,10,9.0,829.3,-0.0,7463.7,Completed,2023-03-14,REMOVE_ME
20199,1311,149,13,4.0,55.92,-0.1,246.05,Cancelled,2023-06-27,REMOVE_ME
20200,1801,85,19,8.0,1058.46,0.15,7197.53,completed,2023-03-22,REMOVE_ME
20201,850,280,7,2.0,764.23,-0.09,1666.02,Cancelled,2024-06-11,REMOVE_ME
20202,65,128,3,1.0,1010.89,-0.1,1111.98,Pending,2024-02-02,REMOVE_ME
20203,1559,183,2,9.0,947.67,0.05,8102.58,cancelled,2023-08-04,REMOVE_ME
20204,1007,172,20,10.0,451.08,0.23,3473.32,completed,2024-10-13,REMOVE_ME
20205,1892,118,3,5.0,865.25,0.23,3331.21,Completed,2023-09-26,REMOVE_ME
20206,1444,172,14,3.0,114.24,-0.06,363.28,completed,2024-04-23,REMOVE_ME
20207,122,258,14,7.0,176.33,0.05,1172.59,Completed,2024-03-15,REMOVE_ME
20208,419,252,22,2.0,802.74,-0.05,1685.75,cancelled,2024-10-29,REMOVE_ME
20209,103,12,12,2.0,693.67,0.14,1193.11,completed,2024-10-30,REMOVE_ME
20210,1497,227,9,3.0,515.63,0.18,1268.45,Cancelled,2024-10-12,REMOVE_ME
20211,1220,168,5,3.0,351.08,0.14,905.79,completed,2024-07-12,REMOVE_ME
20212,219,129,21,1.0,308.71,0.27,225.36,Cancelled,2024-04-24,REMOVE_ME
20213,564,285,20,6.0,975.87,0.1,5269.7,completed,2024-03-19,REMOVE_ME
20214,383,88,16,4.0,1025.02,-0.06,4346.08,Cancelled,2023-09-02,REMOVE_ME
20215,822,225,25,3.0,235.47,-0.08,762.92,completed,2023-10-23,REMOVE_ME
20216,1819,13,12,1.0,899.23,0.12,791.32,completed,2023-02-13,REMOVE_ME
20217,1947,56,4,8.0,648.15,0.15,4407.42,Pending,2023-07-23,REMOVE_ME
20218,866,103,24,4.0,841.26,-0.02,3432.34,Completed,2023-12-26,REMOVE_ME
20219,992,94,9,5.0,929.68,0.25,3486.3,cancelled,2023-05-12,REMOVE_ME
20220,973,215,21,7.0,356.03,0.14,2143.3,completed,2024-07-11,REMOVE_ME
20221,1441,161,25,8.0,576.77,-0.02,4706.44,completed,2024-09-27,REMOVE_ME
20222,1609,205,7,9.0,1147.78,-0.03,10639.92,Pending,2023-07-10,REMOVE_ME
